# x y z c
0.008272 -0.008496 0.22 -0.06
0.009592 -0.005744 0.22 -0.04
0.010384 -0.002896 0.22 -0.02
0.010648 8.96699381414e-17 0.22 6.17561557448e-16
0.010384 0.002896 0.22 0.02
0.009592 0.005744 0.22 0.04
0.008272 0.008496 0.22 0.06
0.006424 0.011104 0.22 0.08
0.004048 0.01352 0.22 0.1
0.001144 0.015696 0.22 0.12
-0.002288 0.017584 0.22 0.14
-0.006248 0.019136 0.22 0.16
-0.010736 0.020304 0.22 0.18
-0.015752 0.02104 0.22 0.2
-0.021296 0.021296 0.22 0.22
-0.027368 0.021024 0.22 0.24
-0.033968 0.020176 0.22 0.26
-0.041096 0.018704 0.22 0.28
-0.048752 0.01656 0.22 0.3
-0.056936 0.013696 0.22 0.32
-0.065648 0.010064 0.22 0.34
-0.074888 0.005616 0.22 0.36
-0.084656 0.000304 0.22 0.38
-0.094952 -0.00592 0.22 0.4
-0.105776 -0.013104 0.22 0.42
-0.117128 -0.021296 0.22 0.44
-0.129008 -0.030544 0.22 0.46
-0.141416 -0.040896 0.22 0.48
-0.154352 -0.0524 0.22 0.5
-0.167816 -0.065104 0.22 0.52
-0.181808 -0.079056 0.22 0.54
-0.196328 -0.094304 0.22 0.56
-0.211376 -0.110896 0.22 0.58
-0.226952 -0.12888 0.22 0.6
-0.243056 -0.148304 0.22 0.62
-0.259688 -0.169216 0.22 0.64
-0.276848 -0.191664 0.22 0.66
-0.294536 -0.215696 0.22 0.68
-0.312752 -0.24136 0.22 0.7
-0.331496 -0.268704 0.22 0.72
-0.350768 -0.297776 0.22 0.74
-0.370568 -0.328624 0.22 0.76
-0.390896 -0.361296 0.22 0.78
-0.411752 -0.39584 0.22 0.8
-0.433136 -0.432304 0.22 0.82
-0.455048 -0.470736 0.22 0.84
-0.477488 -0.511184 0.22 0.86
-0.500456 -0.553696 0.22 0.88
-0.523952 -0.59832 0.22 0.9
-0.547976 -0.645104 0.22 0.92
-0.572528 -0.694096 0.22 0.94
-0.597608 -0.745344 0.22 0.96
-0.623216 -0.798896 0.22 0.98
-0.649352 -0.8548 0.22 1.0

-0.706176 0.8272 0.24 -1
-0.677664 0.771848 0.24 -0.98
-0.649728 0.718848 0.24 -0.96
-0.622368 0.668152 0.24 -0.94
-0.595584 0.619712 0.24 -0.92
-0.569376 0.57348 0.24 -0.9
-0.543744 0.529408 0.24 -0.88
-0.518688 0.487448 0.24 -0.86
-0.494208 0.447552 0.24 -0.84
-0.470304 0.409672 0.24 -0.82
-0.446976 0.37376 0.24 -0.8
-0.424224 0.339768 0.24 -0.78
-0.402048 0.307648 0.24 -0.76
-0.380448 0.277352 0.24 -0.74
-0.359424 0.248832 0.24 -0.72
-0.338976 0.22204 0.24 -0.7
-0.319104 0.196928 0.24 -0.68
-0.299808 0.173448 0.24 -0.66
-0.281088 0.151552 0.24 -0.64
-0.262944 0.131192 0.24 -0.62
-0.245376 0.11232 0.24 -0.6
-0.228384 0.094888 0.24 -0.58
-0.211968 0.078848 0.24 -0.56
-0.196128 0.064152 0.24 -0.54
-0.180864 0.050752 0.24 -0.52
-0.166176 0.0386 0.24 -0.5
-0.152064 0.027648 0.24 -0.48
-0.138528 0.017848 0.24 -0.46
-0.125568 0.009152 0.24 -0.44
-0.113184 0.001512 0.24 -0.42
-0.101376 -0.00512 0.24 -0.4
-0.090144 -0.010792 0.24 -0.38
-0.079488 -0.015552 0.24 -0.36
-0.069408 -0.019448 0.24 -0.34
-0.059904 -0.022528 0.24 -0.32
-0.050976 -0.02484 0.24 -0.3
-0.042624 -0.026432 0.24 -0.28
-0.034848 -0.027352 0.24 -0.26
-0.027648 -0.027648 0.24 -0.24
-0.021024 -0.027368 0.24 -0.22
-0.014976 -0.02656 0.24 -0.2
-0.009504 -0.025272 0.24 -0.18
-0.004608 -0.023552 0.24 -0.16
-0.000288 -0.021448 0.24 -0.14
0.003456 -0.019008 0.24 -0.12
0.006624 -0.01628 0.24 -0.1
0.009216 -0.013312 0.24 -0.08
0.011232 -0.010152 0.24 -0.06
0.012672 -0.006848 0.24 -0.04
0.013536 -0.003448 0.24 -0.02
0.013824 1.06714637127e-16 0.24 6.17561557448e-16
0.013536 0.003448 0.24 0.02
0.012672 0.006848 0.24 0.04
0.011232 0.010152 0.24 0.06
0.009216 0.013312 0.24 0.08
0.006624 0.01628 0.24 0.1
0.003456 0.019008 0.24 0.12
-0.000288 0.021448 0.24 0.14
-0.004608 0.023552 0.24 0.16
-0.009504 0.025272 0.24 0.18
-0.014976 0.02656 0.24 0.2
-0.021024 0.027368 0.24 0.22
-0.027648 0.027648 0.24 0.24
-0.034848 0.027352 0.24 0.26
-0.042624 0.026432 0.24 0.28
-0.050976 0.02484 0.24 0.3
-0.059904 0.022528 0.24 0.32
-0.069408 0.019448 0.24 0.34
-0.079488 0.015552 0.24 0.36
-0.090144 0.010792 0.24 0.38
-0.101376 0.00512 0.24 0.4
-0.113184 -0.001512 0.24 0.42
-0.125568 -0.009152 0.24 0.44
-0.138528 -0.017848 0.24 0.46
-0.152064 -0.027648 0.24 0.48
-0.166176 -0.0386 0.24 0.5
-0.180864 -0.050752 0.24 0.52
-0.196128 -0.064152 0.24 0.54
-0.211968 -0.078848 0.24 0.56
-0.228384 -0.094888 0.24 0.58
-0.245376 -0.11232 0.24 0.6
-0.262944 -0.131192 0.24 0.62
-0.281088 -0.151552 0.24 0.64
-0.299808 -0.173448 0.24 0.66
-0.319104 -0.196928 0.24 0.68
-0.338976 -0.22204 0.24 0.7
-0.359424 -0.248832 0.24 0.72
-0.380448 -0.277352 0.24 0.74
-0.402048 -0.307648 0.24 0.76
-0.424224 -0.339768 0.24 0.78
-0.446976 -0.37376 0.24 0.8
-0.470304 -0.409672 0.24 0.82
-0.494208 -0.447552 0.24 0.84
-0.518688 -0.487448 0.24 0.86
-0.543744 -0.529408 0.24 0.88
-0.569376 -0.57348 0.24 0.9
-0.595584 -0.619712 0.24 0.92
-0.622368 -0.668152 0.24 0.94
-0.649728 -0.718848 0.24 0.96
-0.677664 -0.771848 0.24 0.98
-0.706176 -0.8272 0.24 1.0

-0.762424 0.7972 0.26 -1
-0.731536 0.742448 0.26 -0.98
-0.701272 0.690048 0.26 -0.96
-0.671632 0.639952 0.26 -0.94
-0.642616 0.592112 0.26 -0.92
-0.614224 0.54648 0.26 -0.9
-0.586456 0.503008 0.26 -0.88
-0.559312 0.461648 0.26 -0.86
-0.532792 0.422352 0.26 -0.84
-0.506896 0.385072 0.26 -0.82
-0.481624 0.34976 0.26 -0.8
-0.456976 0.316368 0.26 -0.78
-0.432952 0.284848 0.26 -0.76
-0.409552 0.255152 0.26 -0.74
-0.386776 0.227232 0.26 -0.72
-0.364624 0.20104 0.26 -0.7
-0.343096 0.176528 0.26 -0.68
-0.322192 0.153648 0.26 -0.66
-0.301912 0.132352 0.26 -0.64
-0.282256 0.112592 0.26 -0.62
-0.263224 0.09432 0.26 -0.6
-0.244816 0.077488 0.26 -0.58
-0.227032 0.062048 0.26 -0.56
-0.209872 0.047952 0.26 -0.54
-0.193336 0.035152 0.26 -0.52
-0.177424 0.0236 0.26 -0.5
-0.162136 0.013248 0.26 -0.48
-0.147472 0.004048 0.26 -0.46
-0.133432 -0.004048 0.26 -0.44
-0.120016 -0.011088 0.26 -0.42
-0.107224 -0.01712 0.26 -0.4
-0.095056 -0.022192 0.26 -0.38
-0.083512 -0.026352 0.26 -0.36
-0.072592 -0.029648 0.26 -0.34
-0.062296 -0.032128 0.26 -0.32
-0.052624 -0.03384 0.26 -0.3
-0.043576 -0.034832 0.26 -0.28
-0.035152 -0.035152 0.26 -0.26
-0.027352 -0.034848 0.26 -0.24
-0.020176 -0.033968 0.26 -0.22
-0.013624 -0.03256 0.26 -0.2
-0.007696 -0.030672 0.26 -0.18
-0.002392 -0.028352 0.26 -0.16
0.002288 -0.025648 0.26 -0.14
0.006344 -0.022608 0.26 -0.12
0.009776 -0.01928 0.26 -0.1
0.012584 -0.015712 0.26 -0.08
0.014768 -0.011952 0.26 -0.06
0.016328 -0.008048 0.26 -0.04
0.017264 -0.004048 0.26 -0.02
0.017576 1.2524148385e-16 0.26 6.17561557448e-16
0.017264 0.004048 0.26 0.02
0.016328 0.008048 0.26 0.04
0.014768 0.011952 0.26 0.06
0.012584 0.015712 0.26 0.08
0.009776 0.01928 0.26 0.1
0.006344 0.022608 0.26 0.12
0.002288 0.025648 0.26 0.14
-0.002392 0.028352 0.26 0.16
-0.007696 0.030672 0.26 0.18
-0.013624 0.03256 0.26 0.2
-0.020176 0.033968 0.26 0.22
-0.027352 0.034848 0.26 0.24
-0.035152 0.035152 0.26 0.26
-0.043576 0.034832 0.26 0.28
-0.052624 0.03384 0.26 0.3
-0.062296 0.032128 0.26 0.32
-0.072592 0.029648 0.26 0.34
-0.083512 0.026352 0.26 0.36
-0.095056 0.022192 0.26 0.38
-0.107224 0.01712 0.26 0.4
-0.120016 0.011088 0.26 0.42
-0.133432 0.004048 0.26 0.44
-0.147472 -0.004048 0.26 0.46
-0.162136 -0.013248 0.26 0.48
-0.177424 -0.0236 0.26 0.5
-0.193336 -0.035152 0.26 0.52
-0.209872 -0.047952 0.26 0.54
-0.227032 -0.062048 0.26 0.56
-0.244816 -0.077488 0.26 0.58
-0.263224 -0.09432 0.26 0.6
-0.282256 -0.112592 0.26 0.62
-0.301912 -0.132352 0.26 0.64
-0.322192 -0.153648 0.26 0.66
-0.343096 -0.176528 0.26 0.68
-0.364624 -0.20104 0.26 0.7
-0.386776 -0.227232 0.26 0.72
-0.409552 -0.255152 0.26 0.74
-0.432952 -0.284848 0.26 0.76
-0.456976 -0.316368 0.26 0.78
-0.481624 -0.34976 0.26 0.8
-0.506896 -0.385072 0.26 0.82
-0.532792 -0.422352 0.26 0.84
-0.559312 -0.461648 0.26 0.86
-0.586456 -0.503008 0.26 0.88
-0.614224 -0.54648 0.26 0.9
-0.642616 -0.592112 0.26 0.92
-0.671632 -0.639952 0.26 0.94
-0.701272 -0.690048 0.26 0.96
-0.731536 -0.742448 0.26 0.98
-0.762424 -0.7972 0.26 1.0

-0.818048 0.7648 0.28 -1
-0.784784 0.710696 0.28 -0.98
-0.752192 0.658944 0.28 -0.96
-0.720272 0.609496 0.28 -0.94
-0.689024 0.562304 0.28 -0.92
-0.658448 0.51732 0.28 -0.9
-0.628544 0.474496 0.28 -0.88
-0.599312 0.433784 0.28 -0.86
-0.570752 0.395136 0.28 -0.84
-0.542864 0.358504 0.28 -0.82
-0.515648 0.32384 0.28 -0.8
-0.489104 0.291096 0.28 -0.78
-0.463232 0.260224 0.28 -0.76
-0.438032 0.231176 0.28 -0.74
-0.413504 0.203904 0.28 -0.72
-0.389648 0.17836 0.28 -0.7
-0.366464 0.154496 0.28 -0.68
-0.343952 0.132264 0.28 -0.66
-0.322112 0.111616 0.28 -0.64
-0.300944 0.092504 0.28 -0.62
-0.280448 0.07488 0.28 -0.6
-0.260624 0.058696 0.28 -0.58
-0.241472 0.043904 0.28 -0.56
-0.222992 0.030456 0.28 -0.54
-0.205184 0.018304 0.28 -0.52
-0.188048 0.0074 0.28 -0.5
-0.171584 -0.002304 0.28 -0.48
-0.155792 -0.010856 0.28 -0.46
-0.140672 -0.018304 0.28 -0.44
-0.126224 -0.024696 0.28 -0.42
-0.112448 -0.03008 0.28 -0.4
-0.099344 -0.034504 0.28 -0.38
-0.086912 -0.038016 0.28 -0.36
-0.075152 -0.040664 0.28 -0.34
-0.064064 -0.042496 0.28 -0.32
-0.053648 -0.04356 0.28 -0.3
-0.043904 -0.043904 0.28 -0.28
-0.034832 -0.043576 0.28 -0.26
-0.026432 -0.042624 0.28 -0.24
-0.018704 -0.041096 0.28 -0.22
-0.011648 -0.03904 0.28 -0.2
-0.005264 -0.036504 0.28 -0.18
0.000448 -0.033536 0.28 -0.16
0.005488 -0.030184 0.28 -0.14
0.009856 -0.026496 0.28 -0.12
0.013552 -0.02252 0.28 -0.1
0.016576 -0.018304 0.28 -0.08
0.018928 -0.013896 0.28 -0.06
0.020608 -0.009344 0.28 -0.04
0.021616 -0.004696 0.28 -0.02
0.021952 1.45250478312e-16 0.28 6.17561557448e-16
0.021616 0.004696 0.28 0.02
0.020608 0.009344 0.28 0.04
0.018928 0.013896 0.28 0.06
0.016576 0.018304 0.28 0.08
0.013552 0.02252 0.28 0.1
0.009856 0.026496 0.28 0.12
0.005488 0.030184 0.28 0.14
0.000448 0.033536 0.28 0.16
-0.005264 0.036504 0.28 0.18
-0.011648 0.03904 0.28 0.2
-0.018704 0.041096 0.28 0.22
-0.026432 0.042624 0.28 0.24
-0.034832 0.043576 0.28 0.26
-0.043904 0.043904 0.28 0.28
-0.053648 0.04356 0.28 0.3
-0.064064 0.042496 0.28 0.32
-0.075152 0.040664 0.28 0.34
-0.086912 0.038016 0.28 0.36
-0.099344 0.034504 0.28 0.38
-0.112448 0.03008 0.28 0.4
-0.126224 0.024696 0.28 0.42
-0.140672 0.018304 0.28 0.44
-0.155792 0.010856 0.28 0.46
-0.171584 0.002304 0.28 0.48
-0.188048 -0.0074 0.28 0.5
-0.205184 -0.018304 0.28 0.52
-0.222992 -0.030456 0.28 0.54
-0.241472 -0.043904 0.28 0.56
-0.260624 -0.058696 0.28 0.58
-0.280448 -0.07488 0.28 0.6
-0.300944 -0.092504 0.28 0.62
-0.322112 -0.111616 0.28 0.64
-0.343952 -0.132264 0.28 0.66
-0.366464 -0.154496 0.28 0.68
-0.389648 -0.17836 0.28 0.7
-0.413504 -0.203904 0.28 0.72
-0.438032 -0.231176 0.28 0.74
-0.463232 -0.260224 0.28 0.76
-0.489104 -0.291096 0.28 0.78
-0.515648 -0.32384 0.28 0.8
-0.542864 -0.358504 0.28 0.82
-0.570752 -0.395136 0.28 0.84
-0.599312 -0.433784 0.28 0.86
-0.628544 -0.474496 0.28 0.88
-0.658448 -0.51732 0.28 0.9
-0.689024 -0.562304 0.28 0.92
-0.720272 -0.609496 0.28 0.94
-0.752192 -0.658944 0.28 0.96
-0.784784 -0.710696 0.28 0.98
-0.818048 -0.7648 0.28 1.0

-0.873 0.73 0.3 -1
-0.83736 0.676592 0.3 -0.98
-0.80244 0.625536 0.3 -0.96
-0.76824 0.576784 0.3 -0.94
-0.73476 0.530288 0.3 -0.92
-0.702 0.486 0.3 -0.9
-0.66996 0.443872 0.3 -0.88
-0.63864 0.403856 0.3 -0.86
-0.60804 0.365904 0.3 -0.84
-0.57816 0.329968 0.3 -0.82
-0.549 0.296 0.3 -0.8
-0.52056 0.263952 0.3 -0.78
-0.49284 0.233776 0.3 -0.76
-0.46584 0.205424 0.3 -0.74
-0.43956 0.178848 0.3 -0.72
-0.414 0.154 0.3 -0.7
-0.38916 0.130832 0.3 -0.68
-0.36504 0.109296 0.3 -0.66
-0.34164 0.089344 0.3 -0.64
-0.31896 0.070928 0.3 -0.62
-0.297 0.054 0.3 -0.6
-0.27576 0.038512 0.3 -0.58
-0.25524 0.024416 0.3 -0.56
-0.23544 0.011664 0.3 -0.54
-0.21636 0.000207999999999 0.3 -0.52
-0.198 -0.01 0.3 -0.5
-0.18036 -0.019008 0.3 -0.48
-0.16344 -0.026864 0.3 -0.46
-0.14724 -0.033616 0.3 -0.44
-0.13176 -0.039312 0.3 -0.42
-0.117 -0.044 0.3 -0.4
-0.10296 -0.047728 0.3 -0.38
-0.08964 -0.050544 0.3 -0.36
-0.07704 -0.052496 0.3 -0.34
-0.06516 -0.053632 0.3 -0.32
-0.054 -0.054 0.3 -0.3
-0.04356 -0.053648 0.3 -0.28
-0.03384 -0.052624 0.3 -0.26
-0.02484 -0.050976 0.3 -0.24
-0.01656 -0.048752 0.3 -0.22
-0.009 -0.046 0.3 -0.2
-0.00216 -0.042768 0.3 -0.18
0.00396 -0.039104 0.3 -0.16
0.00936 -0.035056 0.3 -0.14
0.01404 -0.030672 0.3 -0.12
0.018 -0.026 0.3 -0.1
0.02124 -0.021088 0.3 -0.08
0.02376 -0.015984 0.3 -0.06
0.02556 -0.010736 0.3 -0.04
0.02664 -0.005392 0.3 -0.02
0.027 1.66741620511e-16 0.3 6.17561557448e-16
0.02664 0.005392 0.3 0.02
0.02556 0.010736 0.3 0.04
0.02376 0.015984 0.3 0.06
0.02124 0.021088 0.3 0.08
0.018 0.026 0.3 0.1
0.01404 0.030672 0.3 0.12
0.00936 0.035056 0.3 0.14
0.00396 0.039104 0.3 0.16
-0.00216 0.042768 0.3 0.18
-0.009 0.046 0.3 0.2
-0.01656 0.048752 0.3 0.22
-0.02484 0.050976 0.3 0.24
-0.03384 0.052624 0.3 0.26
-0.04356 0.053648 0.3 0.28
-0.054 0.054 0.3 0.3
-0.06516 0.053632 0.3 0.32
-0.07704 0.052496 0.3 0.34
-0.08964 0.050544 0.3 0.36
-0.10296 0.047728 0.3 0.38
-0.117 0.044 0.3 0.4
-0.13176 0.039312 0.3 0.42
-0.14724 0.033616 0.3 0.44
-0.16344 0.026864 0.3 0.46
-0.18036 0.019008 0.3 0.48
-0.198 0.01 0.3 0.5
-0.21636 -0.000208 0.3 0.52
-0.23544 -0.011664 0.3 0.54
-0.25524 -0.024416 0.3 0.56
-0.27576 -0.038512 0.3 0.58
-0.297 -0.054 0.3 0.6
-0.31896 -0.070928 0.3 0.62
-0.34164 -0.089344 0.3 0.64
-0.36504 -0.109296 0.3 0.66
-0.38916 -0.130832 0.3 0.68
-0.414 -0.154 0.3 0.7
-0.43956 -0.178848 0.3 0.72
-0.46584 -0.205424 0.3 0.74
-0.49284 -0.233776 0.3 0.76
-0.52056 -0.263952 0.3 0.78
-0.549 -0.296 0.3 0.8
-0.57816 -0.329968 0.3 0.82
-0.60804 -0.365904 0.3 0.84
-0.63864 -0.403856 0.3 0.86
-0.66996 -0.443872 0.3 0.88
-0.702 -0.486 0.3 0.9
-0.73476 -0.530288 0.3 0.92
-0.76824 -0.576784 0.3 0.94
-0.80244 -0.625536 0.3 0.96
-0.83736 -0.676592 0.3 0.98
-0.873 -0.73 0.3 1.0

-0.927232 0.6928 0.32 -1
-0.889216 0.640136 0.32 -0.98
-0.851968 0.589824 0.32 -0.96
-0.815488 0.541816 0.32 -0.94
-0.779776 0.496064 0.32 -0.92
-0.744832 0.45252 0.32 -0.9
-0.710656 0.411136 0.32 -0.88
-0.677248 0.371864 0.32 -0.86
-0.644608 0.334656 0.32 -0.84
-0.612736 0.299464 0.32 -0.82
-0.581632 0.26624 0.32 -0.8
-0.551296 0.234936 0.32 -0.78
-0.521728 0.205504 0.32 -0.76
-0.492928 0.177896 0.32 -0.74
-0.464896 0.152064 0.32 -0.72
-0.437632 0.12796 0.32 -0.7
-0.411136 0.105536 0.32 -0.68
-0.385408 0.084744 0.32 -0.66
-0.360448 0.065536 0.32 -0.64
-0.336256 0.047864 0.32 -0.62
-0.312832 0.03168 0.32 -0.6
-0.290176 0.016936 0.32 -0.58
-0.268288 0.003584 0.32 -0.56
-0.247168 -0.008424 0.32 -0.54
-0.226816 -0.019136 0.32 -0.52
-0.207232 -0.0286 0.32 -0.5
-0.188416 -0.036864 0.32 -0.48
-0.170368 -0.043976 0.32 -0.46
-0.153088 -0.049984 0.32 -0.44
-0.136576 -0.054936 0.32 -0.42
-0.120832 -0.05888 0.32 -0.4
-0.105856 -0.061864 0.32 -0.38
-0.091648 -0.063936 0.32 -0.36
-0.078208 -0.065144 0.32 -0.34
-0.065536 -0.065536 0.32 -0.32
-0.053632 -0.06516 0.32 -0.3
-0.042496 -0.064064 0.32 -0.28
-0.032128 -0.062296 0.32 -0.26
-0.022528 -0.059904 0.32 -0.24
-0.013696 -0.056936 0.32 -0.22
-0.005632 -0.05344 0.32 -0.2
0.001664 -0.049464 0.32 -0.18
0.008192 -0.045056 0.32 -0.16
0.013952 -0.040264 0.32 -0.14
0.018944 -0.035136 0.32 -0.12
0.023168 -0.02972 0.32 -0.1
0.026624 -0.024064 0.32 -0.08
0.029312 -0.018216 0.32 -0.06
0.031232 -0.012224 0.32 -0.04
0.032384 -0.006136 0.32 -0.02
0.032768 1.89714910448e-16 0.32 6.17561557448e-16
0.032384 0.006136 0.32 0.02
0.031232 0.012224 0.32 0.04
0.029312 0.018216 0.32 0.06
0.026624 0.024064 0.32 0.08
0.023168 0.02972 0.32 0.1
0.018944 0.035136 0.32 0.12
0.013952 0.040264 0.32 0.14
0.008192 0.045056 0.32 0.16
0.001664 0.049464 0.32 0.18
-0.005632 0.05344 0.32 0.2
-0.013696 0.056936 0.32 0.22
-0.022528 0.059904 0.32 0.24
-0.032128 0.062296 0.32 0.26
-0.042496 0.064064 0.32 0.28
-0.053632 0.06516 0.32 0.3
-0.065536 0.065536 0.32 0.32
-0.078208 0.065144 0.32 0.34
-0.091648 0.063936 0.32 0.36
-0.105856 0.061864 0.32 0.38
-0.120832 0.05888 0.32 0.4
-0.136576 0.054936 0.32 0.42
-0.153088 0.049984 0.32 0.44
-0.170368 0.043976 0.32 0.46
-0.188416 0.036864 0.32 0.48
-0.207232 0.0286 0.32 0.5
-0.226816 0.019136 0.32 0.52
-0.247168 0.008424 0.32 0.54
-0.268288 -0.003584 0.32 0.56
-0.290176 -0.016936 0.32 0.58
-0.312832 -0.03168 0.32 0.6
-0.336256 -0.047864 0.32 0.62
-0.360448 -0.065536 0.32 0.64
-0.385408 -0.084744 0.32 0.66
-0.411136 -0.105536 0.32 0.68
-0.437632 -0.12796 0.32 0.7
-0.464896 -0.152064 0.32 0.72
-0.492928 -0.177896 0.32 0.74
-0.521728 -0.205504 0.32 0.76
-0.551296 -0.234936 0.32 0.78
-0.581632 -0.26624 0.32 0.8
-0.612736 -0.299464 0.32 0.82
-0.644608 -0.334656 0.32 0.84
-0.677248 -0.371864 0.32 0.86
-0.710656 -0.411136 0.32 0.88
-0.744832 -0.45252 0.32 0.9
-0.779776 -0.496064 0.32 0.92
-0.815488 -0.541816 0.32 0.94
-0.851968 -0.589824 0.32 0.96
-0.889216 -0.640136 0.32 0.98
-0.927232 -0.6928 0.32 1.0

-0.980696 0.6532 0.34 -1
-0.940304 0.601328 0.34 -0.98
-0.900728 0.551808 0.34 -0.96
-0.861968 0.504592 0.34 -0.94
-0.824024 0.459632 0.34 -0.92
-0.786896 0.41688 0.34 -0.9
-0.750584 0.376288 0.34 -0.88
-0.715088 0.337808 0.34 -0.86
-0.680408 0.301392 0.34 -0.84
-0.646544 0.266992 0.34 -0.82
-0.613496 0.23456 0.34 -0.8
-0.581264 0.204048 0.34 -0.78
-0.549848 0.175408 0.34 -0.76
-0.519248 0.148592 0.34 -0.74
-0.489464 0.123552 0.34 -0.72
-0.460496 0.10024 0.34 -0.7
-0.432344 0.078608 0.34 -0.68
-0.405008 0.058608 0.34 -0.66
-0.378488 0.040192 0.34 -0.64
-0.352784 0.023312 0.34 -0.62
-0.327896 0.00792 0.34 -0.6
-0.303824 -0.006032 0.34 -0.58
-0.280568 -0.018592 0.34 -0.56
-0.258128 -0.029808 0.34 -0.54
-0.236504 -0.039728 0.34 -0.52
-0.215696 -0.0484 0.34 -0.5
-0.195704 -0.055872 0.34 -0.48
-0.176528 -0.062192 0.34 -0.46
-0.158168 -0.067408 0.34 -0.44
-0.140624 -0.071568 0.34 -0.42
-0.123896 -0.07472 0.34 -0.4
-0.107984 -0.076912 0.34 -0.38
-0.092888 -0.078192 0.34 -0.36
-0.078608 -0.078608 0.34 -0.34
-0.065144 -0.078208 0.34 -0.32
-0.052496 -0.07704 0.34 -0.3
-0.040664 -0.075152 0.34 -0.28
-0.029648 -0.072592 0.34 -0.26
-0.019448 -0.069408 0.34 -0.24
-0.010064 -0.065648 0.34 -0.22
-0.001496 -0.06136 0.34 -0.2
0.006256 -0.056592 0.34 -0.18
0.013192 -0.051392 0.34 -0.16
0.019312 -0.045808 0.34 -0.14
0.024616 -0.039888 0.34 -0.12
0.029104 -0.03368 0.34 -0.1
0.032776 -0.027232 0.34 -0.08
0.035632 -0.020592 0.34 -0.06
0.037672 -0.013808 0.34 -0.04
0.038896 -0.006928 0.34 -0.02
0.039304 2.14170348123e-16 0.34 6.17561557448e-16
0.038896 0.006928 0.34 0.02
0.037672 0.013808 0.34 0.04
0.035632 0.020592 0.34 0.06
0.032776 0.027232 0.34 0.08
0.029104 0.03368 0.34 0.1
0.024616 0.039888 0.34 0.12
0.019312 0.045808 0.34 0.14
0.013192 0.051392 0.34 0.16
0.006256 0.056592 0.34 0.18
-0.001496 0.06136 0.34 0.2
-0.010064 0.065648 0.34 0.22
-0.019448 0.069408 0.34 0.24
-0.029648 0.072592 0.34 0.26
-0.040664 0.075152 0.34 0.28
-0.052496 0.07704 0.34 0.3
-0.065144 0.078208 0.34 0.32
-0.078608 0.078608 0.34 0.34
-0.092888 0.078192 0.34 0.36
-0.107984 0.076912 0.34 0.38
-0.123896 0.07472 0.34 0.4
-0.140624 0.071568 0.34 0.42
-0.158168 0.067408 0.34 0.44
-0.176528 0.062192 0.34 0.46
-0.195704 0.055872 0.34 0.48
-0.215696 0.0484 0.34 0.5
-0.236504 0.039728 0.34 0.52
-0.258128 0.029808 0.34 0.54
-0.280568 0.018592 0.34 0.56
-0.303824 0.006032 0.34 0.58
-0.327896 -0.00792 0.34 0.6
-0.352784 -0.023312 0.34 0.62
-0.378488 -0.040192 0.34 0.64
-0.405008 -0.058608 0.34 0.66
-0.432344 -0.078608 0.34 0.68
-0.460496 -0.10024 0.34 0.7
-0.489464 -0.123552 0.34 0.72
-0.519248 -0.148592 0.34 0.74
-0.549848 -0.175408 0.34 0.76
-0.581264 -0.204048 0.34 0.78
-0.613496 -0.23456 0.34 0.8
-0.646544 -0.266992 0.34 0.82
-0.680408 -0.301392 0.34 0.84
-0.715088 -0.337808 0.34 0.86
-0.750584 -0.376288 0.34 0.88
-0.786896 -0.41688 0.34 0.9
-0.824024 -0.459632 0.34 0.92
-0.861968 -0.504592 0.34 0.94
-0.900728 -0.551808 0.34 0.96
-0.940304 -0.601328 0.34 0.98
-0.980696 -0.6532 0.34 1.0

-1.033344 0.6112 0.36 -1
-0.990576 0.560168 0.36 -0.98
-0.948672 0.511488 0.36 -0.96
-0.907632 0.465112 0.36 -0.94
-0.867456 0.420992 0.36 -0.92
-0.828144 0.37908 0.36 -0.9
-0.789696 0.339328 0.36 -0.88
-0.752112 0.301688 0.36 -0.86
-0.715392 0.266112 0.36 -0.84
-0.679536 0.232552 0.36 -0.82
-0.644544 0.20096 0.36 -0.8
-0.610416 0.171288 0.36 -0.78
-0.577152 0.143488 0.36 -0.76
-0.544752 0.117512 0.36 -0.74
-0.513216 0.093312 0.36 -0.72
-0.482544 0.07084 0.36 -0.7
-0.452736 0.050048 0.36 -0.68
-0.423792 0.030888 0.36 -0.66
-0.395712 0.013312 0.36 -0.64
-0.368496 -0.002728 0.36 -0.62
-0.342144 -0.01728 0.36 -0.6
-0.316656 -0.030392 0.36 -0.58
-0.292032 -0.042112 0.36 -0.56
-0.268272 -0.052488 0.36 -0.54
-0.245376 -0.061568 0.36 -0.52
-0.223344 -0.0694 0.36 -0.5
-0.202176 -0.076032 0.36 -0.48
-0.181872 -0.081512 0.36 -0.46
-0.162432 -0.085888 0.36 -0.44
-0.143856 -0.089208 0.36 -0.42
-0.126144 -0.09152 0.36 -0.4
-0.109296 -0.092872 0.36 -0.38
-0.093312 -0.093312 0.36 -0.36
-0.078192 -0.092888 0.36 -0.34
-0.063936 -0.091648 0.36 -0.32
-0.050544 -0.08964 0.36 -0.3
-0.038016 -0.086912 0.36 -0.28
-0.026352 -0.083512 0.36 -0.26
-0.015552 -0.079488 0.36 -0.24
-0.005616 -0.074888 0.36 -0.22
0.003456 -0.06976 0.36 -0.2
0.011664 -0.064152 0.36 -0.18
0.019008 -0.058112 0.36 -0.16
